#Npart= 1728
#ID,	x,	y,	z,	vx,	vy,	vz,	fx,	fy,	fz
  815 	1.939036e+00 	-6.752530e+00 	7.389424e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  816 	-3.178243e+00 	-2.167721e+00 	-6.306134e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  817 	9.219423e+00 	7.639433e+00 	-4.810596e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  818 	-5.089155e+00 	-9.341222e-01 	-9.233623e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  819 	3.152302e+00 	5.769629e+00 	-3.650547e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  820 	1.435256e+00 	3.958698e-01 	8.819431e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  821 	3.945685e+00 	8.345865e-01 	7.482037e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  822 	-6.547519e-01 	-4.647617e+00 	-1.138120e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  823 	9.368945e+00 	-2.554135e+00 	-7.348992e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  824 	-9.763684e+00 	8.420357e+00 	-7.814311e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  825 	-5.843914e-02 	-9.853011e+00 	4.485881e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  826 	5.864753e+00 	5.482193e+00 	-7.941875e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  827 	-3.444377e+00 	-2.084343e+00 	-8.686148e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  828 	-3.968024e+00 	3.852796e+00 	2.399374e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  829 	5.508410e+00 	-9.613933e+00 	-1.018428e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  830 	-7.495545e+00 	-8.830351e+00 	-3.117835e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  831 	-3.745734e+00 	-7.472109e+00 	4.752207e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  832 	-8.162981e+00 	-2.343226e+00 	5.205485e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  833 	8.760499e+00 	5.573795e+00 	7.076700e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  834 	8.333691e+00 	3.640526e+00 	4.007264e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  835 	1.799180e+00 	-1.847439e+00 	3.040467e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  836 	1.631330e+00 	1.203206e-01 	-8.801258e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  837 	9.692689e+00 	8.668456e+00 	4.612099e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  838 	8.855955e+00 	-7.270343e+00 	-2.144425e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  839 	-5.057507e+00 	-8.926350e+00 	3.058412e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  840 	-9.849510e+00 	-7.830911e+00 	7.417246e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  841 	3.330004e+00 	3.302927e+00 	7.040577e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  842 	-4.482425e+00 	-6.832137e+00 	5.028158e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  843 	-7.913213e+00 	-4.127414e+00 	4.420241e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  844 	4.407723e+00 	9.222732e+00 	-2.404475e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  845 	-2.554222e+00 	-4.276656e+00 	8.458783e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  846 	-3.611973e+00 	8.994936e+00 	1.191639e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  847 	-2.005804e+00 	-2.146613e-01 	2.984010e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  848 	1.705349e+00 	-7.631455e-01 	-6.754343e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  849 	6.771017e+00 	2.393160e+00 	-9.778010e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  850 	4.790679e+00 	-8.982155e+00 	-4.563477e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  851 	4.332408e+00 	-4.128500e-01 	7.483817e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  852 	5.986991e+00 	-2.410193e+00 	2.748992e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  853 	9.156744e+00 	-4.482719e+00 	5.724219e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  854 	5.842362e+00 	9.391052e+00 	1.263949e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  855 	-9.032223e+00 	8.158006e+00 	-2.277867e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  856 	9.063178e+00 	4.999570e+00 	2.439603e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  857 	-1.515032e+00 	-5.287623e+00 	-9.368377e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  858 	-4.580015e+00 	-9.473752e-01 	8.369880e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  859 	-9.878079e+00 	-6.372070e+00 	-9.206575e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  860 	-3.991806e-01 	-6.585815e+00 	-1.742055e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  861 	2.383316e+00 	-5.432121e+00 	7.375544e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  862 	2.639312e+00 	-7.839412e-02 	-7.972486e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  863 	5.066808e+00 	-9.431798e+00 	4.303239e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  864 	-2.011116e+00 	-7.638085e+00 	-2.415543e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  865 	9.985102e+00 	-2.756773e+00 	3.987495e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  866 	5.883374e+00 	8.181297e+00 	-3.606062e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  867 	-8.223612e+00 	-4.388341e+00 	-6.726907e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  868 	2.919551e+00 	-7.625456e-01 	9.808729e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  869 	1.013404e+01 	7.651529e+00 	5.190670e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  870 	4.827436e+00 	-2.880847e+00 	6.015910e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  871 	-8.103631e+00 	-6.816356e+00 	-4.015687e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  872 	-2.738762e+00 	6.155995e+00 	-9.005083e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  873 	-1.735029e+00 	4.208697e-01 	1.034794e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  874 	-5.295776e+00 	1.770560e+00 	-4.415361e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  875 	5.389863e+00 	1.477929e+00 	5.101034e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  876 	3.170100e+00 	6.883369e+00 	8.896073e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  877 	1.037328e+00 	-2.574933e+00 	5.692813e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  878 	-2.745411e+00 	-1.401090e+00 	-5.739549e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  879 	-6.262912e+00 	-6.187753e+00 	-7.693119e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  880 	-7.374344e+00 	1.000283e+01 	7.596914e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  881 	-2.962166e+00 	-9.691184e+00 	3.644401e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  882 	8.326012e+00 	3.517645e+00 	-1.008122e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  883 	1.000064e+01 	-2.408400e+00 	-9.147384e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  884 	6.533094e+00 	1.310694e+00 	2.025385e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  885 	-5.001122e+00 	-1.018059e+01 	2.143340e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  886 	-1.035370e+01 	-3.882758e+00 	-9.306595e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  887 	-8.098771e-01 	8.957644e+00 	-8.634657e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  888 	-2.762012e+00 	8.250627e+00 	-9.362817e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  889 	-2.830808e+00 	-8.691149e+00 	-1.877674e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  890 	-1.039696e+00 	-1.267846e+00 	1.532415e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  891 	1.009136e+01 	2.981569e+00 	-4.180871e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  892 	-9.942029e+00 	-2.947557e+00 	4.049369e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  893 	1.254219e+00 	1.290349e+00 	8.085089e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  894 	-7.487329e+00 	3.688501e+00 	6.403242e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  895 	6.050885e+00 	-4.947836e+00 	7.211899e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  896 	-6.939128e+00 	-5.359933e+00 	9.873173e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  897 	1.754589e-01 	6.617667e+00 	2.571372e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  898 	8.663981e+00 	-1.008520e+01 	-9.955038e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  899 	3.240884e+00 	8.737205e+00 	-5.450317e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  900 	5.054903e+00 	5.412807e+00 	5.536770e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  901 	9.278830e+00 	6.015846e+00 	-8.474064e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  902 	6.000205e+00 	2.811503e+00 	8.366489e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  903 	-1.058831e+00 	-3.948367e+00 	-3.542388e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  904 	-7.936108e+00 	-5.845680e+00 	-7.449314e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  905 	2.159237e+00 	-4.681533e+00 	9.555049e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  906 	1.638412e+00 	-5.735176e+00 	-7.688618e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  907 	-7.176973e-01 	-1.030022e+00 	-7.156142e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  908 	4.207254e+00 	-1.028707e+01 	9.327501e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  909 	-9.378291e+00 	5.808684e+00 	-9.729498e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  910 	7.361576e-01 	-3.543809e+00 	-1.016788e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  911 	-5.911213e+00 	8.785173e+00 	-7.520749e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  912 	-2.026353e-02 	8.858293e+00 	-1.249774e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  913 	4.212417e+00 	4.348551e+00 	3.807492e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  914 	-9.768822e+00 	-7.657602e+00 	-7.794266e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  915 	-6.411593e+00 	-5.450572e+00 	-8.055385e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  916 	-4.337157e+00 	2.258256e+00 	4.820258e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  917 	-2.674453e-01 	-6.377698e+00 	-4.724531e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  918 	8.620350e+00 	-3.538409e+00 	5.751622e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  919 	6.888359e+00 	6.591368e+00 	6.537636e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  920 	-1.028756e+01 	5.972168e+00 	7.192430e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  921 	2.980943e+00 	-6.750599e+00 	-2.658249e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  922 	6.455230e+00 	-5.953927e+00 	1.082276e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  923 	9.620845e+00 	-3.789104e+00 	5.220352e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  924 	9.042099e+00 	1.005668e+00 	8.910087e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  925 	-5.995302e+00 	-4.172881e+00 	9.634851e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  926 	-4.527949e+00 	-8.306949e+00 	-4.882255e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  927 	5.610956e+00 	-1.025977e+01 	2.003702e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  928 	-3.412410e+00 	3.737538e+00 	-3.184408e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  929 	-1.818804e-01 	-9.730557e+00 	-5.807738e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  930 	7.894010e+00 	4.814367e+00 	5.210551e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  931 	8.927699e+00 	4.923455e+00 	4.591702e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  932 	9.120838e+00 	5.439107e+00 	-3.537125e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  933 	8.369390e+00 	-4.074600e-01 	8.903585e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  934 	2.936209e+00 	-9.872213e+00 	-4.306711e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  935 	-1.718872e+00 	-1.333540e+00 	8.815876e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  936 	3.539879e+00 	-5.075287e+00 	2.128644e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  937 	-9.609747e+00 	8.565246e+00 	-9.837013e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  938 	5.702391e+00 	-8.171952e+00 	-6.347428e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  939 	8.924903e+00 	9.380137e+00 	-1.722363e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  940 	7.352213e+00 	-7.484964e+00 	2.162859e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  941 	-5.722658e+00 	1.926332e+00 	2.568518e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  942 	-8.507374e+00 	3.602991e+00 	-8.627647e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  943 	7.715487e+00 	2.212326e+00 	2.373582e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  944 	4.000439e+00 	2.478875e-01 	9.892882e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  945 	-7.769174e+00 	6.694794e+00 	4.302119e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  946 	-6.323797e+00 	-5.320484e+00 	2.425200e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  947 	-5.388905e-01 	-6.307002e-01 	-5.512955e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  948 	9.406900e+00 	-6.571776e+00 	4.665879e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  949 	7.503721e+00 	-1.652907e+00 	2.489876e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  950 	-8.802345e+00 	9.131876e+00 	1.613523e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  951 	-8.952318e+00 	2.772752e+00 	4.877262e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  952 	-6.071368e+00 	-9.241710e+00 	-6.160775e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  953 	-8.403716e+00 	8.537143e+00 	1.550863e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  954 	-5.901777e+00 	-4.022481e+00 	-3.466824e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  955 	-8.371083e+00 	8.240933e+00 	5.564677e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  956 	-6.675582e+00 	-7.375140e-01 	-3.523977e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  957 	3.155380e+00 	-9.275866e+00 	9.796149e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  958 	-5.970787e+00 	-7.595185e+00 	-3.223085e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  959 	-3.639653e+00 	2.632443e-01 	-1.542699e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  960 	-5.612759e+00 	1.456830e+00 	1.166840e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  961 	-7.587297e+00 	2.605769e+00 	6.824395e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  962 	-5.138687e+00 	-6.070075e+00 	9.494602e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  963 	1.005428e+01 	-8.432150e+00 	1.068219e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  964 	2.547798e+00 	4.221758e+00 	5.515706e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  965 	1.599008e+00 	-1.635563e+00 	4.438046e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  966 	8.349127e+00 	1.852273e+00 	-9.840265e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  967 	9.394410e+00 	-1.091740e+00 	-2.342722e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  968 	-2.176237e+00 	6.063108e+00 	-2.852808e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  969 	-2.239745e+00 	-1.028451e-01 	-2.755377e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  970 	1.878573e-01 	-4.587935e+00 	1.219138e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  971 	-8.885441e+00 	-7.663575e+00 	-9.869746e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  972 	-4.178976e+00 	8.508943e+00 	6.643224e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  973 	6.982359e-01 	6.448484e+00 	-1.000613e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  974 	5.141367e+00 	-7.009867e+00 	5.715374e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  975 	-1.647466e+00 	1.404540e+00 	9.280189e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  976 	4.456941e+00 	-9.456324e-01 	-5.273904e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
  977 	-3.258333e+00 	-1.355413e+00 	-8.108081e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
